id,x position,y position,Aperture radius,Total aperture flux,Local mean background per pixel,Total background in aperture,Corrected Aperture flux,Error on corrected flux
522.0,925.0,364.0,6.0,399632.0,3433.2506436425933,388291.0,11341.0,863.0063730935016
523.0,2193.0,3175.0,6.0,396062.0,3430.29633001145,387957.0,8105.0,860.7630335928699
524.0,1111.0,3306.0,6.0,403655.0,3466.613498588232,392064.0,11591.0,867.2698541976424
525.0,1241.0,1193.0,6.0,404306.0,3482.8473027836053,393900.0,10406.0,868.5850562840694
526.0,1586.0,3623.0,6.0,394634.0,3423.30345969935,387166.0,7468.0,859.5242870332403
527.0,1174.0,1739.0,7.0,538266.0,3905.483254164133,601202.0,-62936.0,964.8253728006949
528.0,677.0,2897.0,6.0,397563.0,3432.1166646730635,388163.0,9400.0,861.7406802513156
529.0,1017.0,3541.0,6.0,397192.0,3425.9394634443092,387464.0,9728.0,861.1649087137724
530.0,347.0,4182.0,6.0,396231.0,3429.4607665602175,387862.0,8369.0,860.8124069737843
531.0,1882.0,4337.0,6.0,402584.0,3435.926436123326,388594.0,13990.0,864.8705105390055
532.0,1341.0,223.0,6.0,396357.0,3435.2500276151854,388517.0,7840.0,861.22354821498
533.0,1967.0,553.0,6.0,394684.0,3422.786206134301,387108.0,7576.0,859.5231235981962
534.0,787.0,2929.0,6.0,403953.0,3453.025645321761,390528.0,13425.0,866.6539101625285
535.0,2006.0,3137.0,17.0,3122022.0,8133.4940005039925,7384564.0,-4262542.0,1984.8652347199798
536.0,1248.0,3846.0,6.0,400324.0,3439.6267885502125,389012.0,11312.0,863.7783280448751
537.0,883.0,1724.0,6.0,416532.0,3671.1574420131474,415198.0,1334.0,886.3390998934889
538.0,688.0,2247.0,6.0,400261.0,3449.7530218044344,390157.0,10104.0,864.3309551323498
539.0,2343.0,3763.0,6.0,401836.0,3449.544130941626,390134.0,11702.0,865.2294493369952
540.0,2021.0,2670.0,6.0,399287.0,3426.4268754575282,387519.0,11768.0,862.4088357617865
541.0,502.0,4205.0,6.0,401279.0,3449.663497148945,390147.0,11132.0,864.9144466361977
542.0,432.0,301.0,6.0,396878.0,3433.509270425118,388320.0,8558.0,861.4244017904299
543.0,524.0,1392.0,6.0,400435.0,3443.5061902880775,389451.0,10984.0,864.0682843386858
544.0,213.0,4133.0,6.0,399573.0,3437.438408082699,388765.0,10808.0,863.2160795536654
545.0,1506.0,1805.0,6.0,398783.0,3444.620274889721,389577.0,9206.0,863.1766910662035
546.0,1331.0,1239.0,6.0,405817.0,3519.5623587181167,398053.0,7764.0,871.5744374406584
547.0,1324.0,1384.0,6.0,416288.0,3682.7061225712528,416504.0,-216.0,886.8562453971895
548.0,2203.0,1812.0,6.0,400465.0,3437.2593587717206,388744.0,11721.0,863.7221775547969
549.0,2119.0,3000.0,6.0,394279.0,3425.800202869104,387448.0,6831.0,859.4637863226118
550.0,484.0,1453.0,6.0,394487.0,3424.3976499331065,387290.0,7197.0,859.5027632299968
551.0,743.0,3720.0,6.0,398360.0,3440.9796055664933,389165.0,9195.0,862.719537277324
552.0,1999.0,1870.0,6.0,395875.0,3431.489992084639,388092.0,7783.0,860.7241137553891
553.0,2049.0,2368.0,6.0,400473.0,3448.559359731245,390022.0,10451.0,864.3841738486424
554.0,517.0,872.0,6.0,393886.0,3425.2232662003958,387383.0,6503.0,859.2013733694797
555.0,2261.0,1067.0,6.0,395062.0,3422.607156823323,387087.0,7975.0,859.7325165422092
556.0,2068.0,3306.0,6.0,408543.0,3523.1831336734576,398462.0,10081.0,873.345292538982
557.0,1550.0,1379.0,14.0,2268780.0,7367.202738252289,4536371.0,-2267591.0,1734.7656902302397
558.0,2175.0,3394.0,6.0,401390.0,3447.9724758785937,389956.0,11434.0,864.8803385440092
559.0,1183.0,565.0,6.0,397606.0,3431.4601505328096,388089.0,9517.0,861.7273350660289
560.0,612.0,1260.0,10.0,1096449.0,5220.520865828805,1640075.0,-543626.0,1273.29218956216
561.0,1000.0,1864.0,6.0,423103.0,3591.7291782263483,406215.0,16888.0,885.5410775339561
562.0,939.0,1072.0,6.0,396283.0,3431.9077738102555,388139.0,8144.0,860.9854818752752
563.0,2277.0,159.0,17.0,3097376.0,8090.512218685238,7345540.0,-4248164.0,1977.5548032861188
564.0,1324.0,1422.0,6.0,416280.0,3676.7179178374204,415827.0,453.0,886.5122672586093
565.0,917.0,1727.0,6.0,399457.0,3450.439377496518,390235.0,9222.0,863.9056661464839
566.0,1614.0,281.0,6.0,398507.0,3430.8931610480445,388024.0,10483.0,862.2169100638191
567.0,2222.0,3169.0,6.0,404449.0,3473.2482702783755,392815.0,11634.0,868.1117439592671
568.0,1551.0,1400.0,6.0,416458.0,3679.6224955488474,416155.0,303.0,886.7773113922119
569.0,1623.0,1060.0,17.0,3133583.0,8168.886080974053,7416697.0,-4283114.0,1988.6701586738811
570.0,2035.0,2025.0,6.0,399404.0,3437.34888342721,388755.0,10649.0,863.1129705895978
571.0,1861.0,3840.0,6.0,401417.0,3448.151525189572,389976.0,11441.0,864.9063533123109
572.0,652.0,4303.0,6.0,399199.0,3446.798708173291,389823.0,9376.0,863.5444400840063
573.0,1470.0,1289.0,6.0,417826.0,3692.9915107685665,417667.0,159.0,888.3051277573489
574.0,1713.0,1428.0,6.0,400182.0,3463.4204525424507,391703.0,8479.0,865.0797651083974
575.0,2186.0,1870.0,6.0,395273.0,3428.416312246177,387744.0,7529.0,860.1947453919955
576.0,2289.0,1332.0,6.0,400188.0,3485.3142044015294,394179.0,6009.0,866.3544309345916
577.0,1324.0,1399.0,6.0,416839.0,3688.3660702349584,417144.0,-305.0,887.4874647002064
578.0,1551.0,1419.0,6.0,414726.0,3668.5114910842444,414898.0,-172.0,885.1694752983747
579.0,767.0,3452.0,6.0,395504.0,3426.4766113772444,387525.0,7979.0,860.2156706314993
580.0,2107.0,4110.0,6.0,400848.0,3433.807685943415,388354.0,12494.0,863.7430173379117
581.0,1472.0,1261.0,6.0,408713.0,3578.678472892813,404739.0,3974.0,876.6304808754941
582.0,1307.0,1391.0,14.0,2230212.0,7243.996917931276,4460506.0,-2230294.0,1720.0168603824789
583.0,2069.0,2356.0,6.0,396860.0,3432.6140238702255,388219.0,8641.0,861.3617126387729
584.0,1005.0,2062.0,17.0,3126298.0,8132.757908892192,7383895.0,-4257597.0,1985.923462774938
585.0,950.0,2278.0,6.0,403963.0,3481.643693526473,393764.0,10199.0,868.3179141305332
586.0,1909.0,2288.0,6.0,393050.0,3421.1946567033824,386928.0,6122.0,858.4788873350352
587.0,2117.0,291.0,6.0,392386.0,3413.654691274404,386075.0,6311.0,857.6502783769151
588.0,2069.0,2221.0,6.0,395777.0,3423.731188608909,387214.0,8563.0,860.2139268809823
589.0,1690.0,4009.0,6.0,394407.0,3420.1104136535687,386805.0,7602.0,859.2054469101089
590.0,2110.0,266.0,6.0,395687.0,3432.226083696439,388175.0,7512.0,860.6578878973921
591.0,1151.0,369.0,6.0,392785.0,3419.304691754166,386714.0,6071.0,858.213842815414
592.0,659.0,943.0,6.0,395723.0,3429.3016116171257,387844.0,7879.0,860.5079895038743
593.0,1399.0,1243.0,20.0,4463089.0,9746.489560004578,12247800.0,-7784711.0,2333.0051435862715
594.0,1768.0,2056.0,19.0,3923743.0,9013.819779481038,10222707.0,-6298964.0,2197.7058492892083
595.0,1052.0,855.0,6.0,396210.0,3433.8375274952446,388357.0,7853.0,861.0557473241788
596.0,1324.0,1370.0,6.0,415253.0,3672.7887801798393,415382.0,-129.0,885.7098847816931
597.0,1763.0,1544.0,6.0,395925.0,3444.28207063565,389539.0,6386.0,861.4998549042245
598.0,837.0,3182.0,6.0,397624.0,3430.117280700472,387937.0,9687.0,861.6594454887615
599.0,1504.0,1248.0,10.0,1114288.0,5309.299482522253,1667965.0,-553677.0,1283.7589337566458
600.0,634.0,2735.0,6.0,395324.0,3425.9494106282527,387465.0,7859.0,860.0802288158936
601.0,1136.0,1724.0,6.0,400532.0,3454.2292545788937,390664.0,9868.0,864.7479401536611
602.0,2283.0,387.0,6.0,397253.0,3424.2683365418443,387275.0,9978.0,861.1027813217189
603.0,385.0,1674.0,6.0,397610.0,3432.8825978366935,388249.0,9361.0,861.8126246464483
604.0,772.0,4255.0,6.0,402927.0,3460.684976958059,391394.0,11533.0,866.5062030937805
605.0,1354.0,1068.0,12.0,1566479.0,6062.380884497329,2742556.0,-1176077.0,1475.10541996157
606.0,855.0,1307.0,6.0,398895.0,3450.6482683593263,390259.0,8636.0,863.592496493572
607.0,2051.0,4497.0,6.0,403869.0,3489.7705428081026,394683.0,9186.0,868.7341365458134
608.0,1913.0,2181.0,6.0,398507.0,3435.3892881903907,388533.0,9974.0,862.478985251235
609.0,191.0,4409.0,6.0,396343.0,3432.0768759372904,388158.0,8185.0,861.0301969152998
610.0,302.0,4477.0,6.0,401640.0,3463.7188680607483,391737.0,9903.0,865.9393743213205
611.0,1570.0,1374.0,10.0,1128134.0,5380.501425187989,1690334.0,-562200.0,1291.9136968079563
612.0,2289.0,3242.0,6.0,400619.0,3448.320627316607,389995.0,10624.0,864.4547414411005
613.0,273.0,238.0,6.0,406436.0,3515.55364358899,397599.0,8837.0,871.6983423180292
614.0,622.0,1014.0,6.0,393314.0,3425.4520514310907,387409.0,5905.0,858.8818312201045
615.0,1009.0,1139.0,6.0,398828.0,3442.302581030945,389315.0,9513.0,863.0677841282225
616.0,2406.0,309.0,6.0,390603.0,3412.5903425924766,385954.0,4649.0,856.5477219629972
617.0,789.0,1955.0,6.0,399994.0,3462.206896101375,391566.0,8428.0,864.9005723203102
618.0,1948.0,3019.0,6.0,395424.0,3424.4473858528227,387295.0,8129.0,860.0505799079493
619.0,1550.0,1364.0,6.0,415038.0,3665.9550648108307,414609.0,429.0,885.2005422501728
620.0,2089.0,3694.0,6.0,401518.0,3451.046155717056,390304.0,11214.0,865.1329377615905
621.0,141.0,568.0,6.0,393548.0,3423.2139350438606,387156.0,6392.0,858.8870705744731
622.0,570.0,1754.0,6.0,396451.0,3427.859269945355,387681.0,8770.0,860.8466762438013
623.0,1654.0,2230.0,6.0,395419.0,3425.9394634443092,387464.0,7955.0,860.134873144904
624.0,1821.0,2963.0,6.0,396485.0,3426.6855022400528,387549.0,8936.0,860.7978856851357
625.0,1487.0,914.0,6.0,395677.0,3441.9942183287044,389280.0,6397.0,861.2223870754871
626.0,2147.0,1033.0,6.0,392732.0,3419.9313643425903,386785.0,5947.0,858.2196688494153
627.0,1064.0,1293.0,6.0,398921.0,3459.620628276132,391273.0,7648.0,864.1296199066434
628.0,2053.0,439.0,6.0,397194.0,3430.3062771953932,387958.0,9236.0,861.4209191794682
629.0,340.0,2697.0,6.0,397390.0,3430.823530760442,388017.0,9373.0,861.5648553649343
630.0,2450.0,3819.0,6.0,391571.0,3409.9443916635737,385655.0,5916.0,856.9574085098978
631.0,1114.0,1033.0,6.0,398890.0,3447.7635850157853,389932.0,8958.0,863.4216814511899
632.0,1600.0,1445.0,19.0,3988832.0,9231.653160654127,10469755.0,-6480923.0,2217.4081717176023
633.0,1975.0,1809.0,6.0,399269.0,3441.8350633856126,389262.0,10007.0,863.2960094892134
634.0,1093.0,1986.0,6.0,393884.0,3427.262438908761,387614.0,6270.0,859.3194982077388
635.0,2438.0,2976.0,6.0,395745.0,3437.3190418753798,388751.0,6994.0,860.9889662475356
636.0,185.0,927.0,6.0,394402.0,3424.656276715631,387319.0,7083.0,859.4684403746306
637.0,1324.0,1437.0,6.0,413597.0,3657.748638057655,413681.0,-84.0,883.9196796089564
638.0,1868.0,2123.0,6.0,394074.0,3424.566752060142,387309.0,6765.0,859.272366598624
639.0,615.0,1197.0,6.0,399420.0,3445.1076869029393,389632.0,9788.0,863.5739690379742
640.0,709.0,1577.0,6.0,397637.0,3440.9696583825503,389164.0,8473.0,862.2998318450491
641.0,1364.0,1589.0,6.0,404394.0,3511.6941362190114,397163.0,7231.0,870.3033953742798
642.0,949.0,1837.0,6.0,417319.0,3799.893896606604,429757.0,-12438.0,894.0503341535084
643.0,318.0,3791.0,6.0,398114.0,3446.440609551334,389783.0,8331.0,862.8951268839105
644.0,903.0,358.0,6.0,398187.0,3431.360678693377,388077.0,10110.0,862.058582696095
645.0,1582.0,3150.0,6.0,393827.0,3425.203371832509,387381.0,6446.0,859.1658745550826
646.0,2346.0,2203.0,6.0,394041.0,3416.5294274340013,386400.0,7641.0,858.7828596333301
647.0,1906.0,2685.0,6.0,393860.0,3419.742367847669,386763.0,7097.0,858.8655308021157
648.0,1688.0,4224.0,6.0,400635.0,3438.632070155888,388900.0,11735.0,863.9004572287249
649.0,334.0,1577.0,6.0,395822.0,3434.046418358053,388381.0,7441.0,860.8426104695329
650.0,1564.0,2039.0,6.0,398957.0,3450.767634566645,390272.0,8685.0,863.6353397123116
651.0,1769.0,2378.0,20.0,4300238.0,9397.800974058122,11809625.0,-7509387.0,2290.198244694114
652.0,1207.0,4354.0,6.0,397845.0,3444.232334715934,389533.0,8312.0,862.610572622432
653.0,782.0,4480.0,6.0,396744.0,3429.838759550061,387905.0,8839.0,861.1323940022231
654.0,1484.0,1289.0,6.0,414471.0,3664.850927393131,414484.0,-13.0,884.8174953062354
655.0,2416.0,1336.0,6.0,395250.0,3429.430925008388,387859.0,7391.0,860.2406640004878
656.0,1842.0,2898.0,6.0,398094.0,3433.5391119769474,388324.0,9770.0,862.131660478839
657.0,1257.0,3624.0,6.0,394209.0,3424.536910508312,387306.0,6903.0,859.3491723391604
658.0,2304.0,293.0,6.0,391728.0,3414.7886702439337,386203.0,5525.0,857.3330741316353
659.0,528.0,938.0,6.0,392581.0,3423.27361814752,387163.0,5418.0,858.3274433454869
660.0,2330.0,1626.0,6.0,392953.0,3417.7031951393037,386533.0,6420.0,858.2179210433676
661.0,1397.0,1289.0,6.0,414324.0,3670.0831461472767,415076.0,-752.0,885.0316378525686
662.0,1380.0,2508.0,6.0,397680.0,3430.7737948407257,388011.0,9669.0,861.7302362108458
663.0,1576.0,4140.0,12.0,1572118.0,6110.137314608841,2764161.0,-1192043.0,1478.6399155981148
664.0,1321.0,1459.0,14.0,2226750.0,7227.783008103789,4450523.0,-2223773.0,1718.5360048599505
665.0,721.0,1702.0,6.0,394732.0,3431.6690413956176,388112.0,6620.0,860.070345960143
666.0,749.0,2797.0,6.0,395103.0,3424.3578611973335,387285.0,7818.0,859.8587093238051
667.0,166.0,4428.0,6.0,391854.0,3417.8921916342256,386554.0,5300.0,857.5884794002308
668.0,1561.0,1517.0,6.0,406133.0,3556.993611896542,402286.0,3847.0,873.9113227324613
669.0,460.0,2312.0,6.0,423263.0,4258.588389781389,481634.0,-58371.0,922.70417794654
670.0,1262.0,2450.0,6.0,397804.0,3430.863319496215,388021.0,9783.0,861.807403077973
671.0,808.0,2895.0,6.0,399101.0,3437.120098196515,388729.0,10372.0,862.9240986320871
672.0,439.0,3155.0,6.0,399905.0,3445.853725698683,389716.0,10189.0,863.898142144084
673.0,2293.0,762.0,6.0,403135.0,3685.700224938169,416842.0,-13707.0,879.5805818684266
674.0,505.0,1430.0,6.0,394288.0,3429.779076446401,387898.0,6390.0,859.7016924491891
675.0,1473.0,1510.0,6.0,412542.0,3652.476630567736,413085.0,-543.0,883.0226497661314
676.0,649.0,3797.0,6.0,395180.0,3432.464816111077,388202.0,6978.0,860.3772428417665
677.0,1367.0,1201.0,6.0,401631.0,3502.204522737157,396090.0,5541.0,868.1653068396595
678.0,677.0,2749.0,6.0,394175.0,3422.408213144458,387065.0,7110.0,859.2048649769157
679.0,231.0,1141.0,6.0,396607.0,3430.5847983458043,387990.0,8617.0,861.0963941394715
680.0,1022.0,2440.0,6.0,394743.0,3425.273002120112,387389.0,7354.0,859.7028556425761
681.0,143.0,2494.0,6.0,400648.0,3447.62432444058,389917.0,10731.0,864.4310267453384
682.0,1349.0,2599.0,6.0,393738.0,3420.5878784828446,386859.0,6879.0,858.8439904895417
683.0,686.0,3378.0,6.0,398531.0,3445.664729203761,389695.0,8836.0,863.0915362810598
684.0,933.0,3383.0,20.0,4312702.0,9396.74657256014,11808300.0,-7495598.0,2292.8946770403563
685.0,1783.0,3861.0,6.0,400173.0,3444.769482648869,389594.0,10579.0,863.9901619810263
686.0,1202.0,3817.0,6.0,397407.0,3433.1810133549907,388283.0,9124.0,861.7122489555315
687.0,2124.0,4072.0,6.0,392925.0,3419.463846697258,386732.0,6193.0,858.304724442316
688.0,1551.0,1435.0,6.0,412728.0,3648.477862622552,412633.0,95.0,882.9003341261118
689.0,628.0,2172.0,6.0,394595.0,3427.123178333555,387598.0,6997.0,859.7249560179116
690.0,865.0,3726.0,6.0,398044.0,3436.1054854343042,388614.0,9430.0,862.2522832674902
691.0,510.0,3810.0,6.0,396233.0,3433.2406964586503,388290.0,7943.0,861.0342618037914
692.0,1327.0,1289.0,6.0,408642.0,3583.4232796337396,405275.0,3367.0,876.8620187920104
693.0,571.0,1980.0,6.0,402533.0,3453.811472853278,390616.0,11917.0,865.8798992931987
694.0,1894.0,4079.0,6.0,393636.0,3412.888758110774,385988.0,7648.0,858.3338511325298
695.0,1550.0,1350.0,6.0,412104.0,3645.4240771519762,412287.0,-183.0,882.3729370283293
696.0,1321.0,1354.0,6.0,411221.0,3636.740185569525,411305.0,-84.0,881.3773312265298
697.0,1399.0,2841.0,6.0,412670.0,3663.030592731517,414279.0,-1609.0,883.6956489651853
698.0,1736.0,919.0,6.0,395440.0,3434.702932498307,388455.0,6985.0,860.659049798467
699.0,948.0,1045.0,6.0,396271.0,3437.1300453804583,388730.0,7541.0,861.2833447826563
700.0,2070.0,1683.0,6.0,394561.0,3425.9494106282527,387465.0,7096.0,859.6365511075015
701.0,2369.0,2270.0,6.0,403225.0,3554.2680834960934,401978.0,1247.0,872.088871618025
702.0,2179.0,3208.0,6.0,395032.0,3429.281717249239,387842.0,7190.0,860.1052261206183
703.0,2149.0,661.0,6.0,393993.0,3421.3339172785877,386943.0,7050.0,859.0360877169247
704.0,1397.0,1196.0,6.0,399329.0,3495.709011622219,395355.0,3974.0,866.4617706511926
705.0,1907.0,1235.0,6.0,395646.0,3434.1856789332583,388397.0,7249.0,860.7485114712659
706.0,1934.0,1407.0,6.0,396911.0,3444.381542475083,389550.0,7361.0,862.0777227141414
707.0,1358.0,1733.0,19.0,3912988.0,9042.318461478431,10255028.0,-6342040.0,2195.910061910551
708.0,1034.0,4495.0,6.0,404821.0,3549.9510056647255,401490.0,3331.0,872.7548338451068
709.0,2274.0,1300.0,6.0,413749.0,3721.3907209265267,420879.0,-7130.0,887.6170345368547
710.0,411.0,1681.0,6.0,398957.0,3441.7057499943503,389247.0,9710.0,863.107756887864
711.0,473.0,2474.0,6.0,393891.0,3424.0494984950933,387250.0,6641.0,859.1356121125465
712.0,2004.0,2732.0,6.0,392713.0,3419.006276235869,386680.0,6033.0,858.1544150093268
713.0,1191.0,157.0,6.0,393985.0,3427.312174828477,387619.0,6366.0,859.3811727051042
714.0,2060.0,2649.0,6.0,395431.0,3423.9400794717176,387238.0,8193.0,860.0249996366384
715.0,2125.0,4178.0,6.0,394638.0,3416.887526055958,386440.0,8198.0,859.1513254369105
716.0,1399.0,1511.0,6.0,412182.0,3648.6967006693035,412657.0,-475.0,882.6035350031179
717.0,346.0,2600.0,6.0,401045.0,3453.761736933561,390611.0,10434.0,865.0173408666441
718.0,2382.0,4387.0,6.0,391413.0,3408.2135816574496,385459.0,5954.0,856.7636780349643
719.0,1558.0,1276.0,6.0,404736.0,3545.633927833358,401001.0,3735.0,872.4574488191387
720.0,1786.0,4033.0,6.0,424372.0,4381.187431881865,495500.0,-71128.0,929.955375273459
721.0,744.0,210.0,6.0,394766.0,3423.5222977461012,387191.0,7575.0,859.6138668029967
722.0,2446.0,306.0,6.0,393140.0,3421.4035475661904,386951.0,6189.0,858.5435341320788
723.0,1756.0,1785.0,6.0,398989.0,3447.65416599241,389920.0,9069.0,863.4726399834566
724.0,747.0,2000.0,6.0,398053.0,3444.142810060445,389523.0,8530.0,862.7259124426482
725.0,1419.0,2373.0,6.0,392939.0,3419.394216409655,386724.0,6215.0,858.3088022384485
726.0,2356.0,844.0,6.0,398629.0,3447.9326871428207,389952.0,8677.0,863.2803716058879
727.0,1647.0,1701.0,6.0,394276.0,3443.048619826688,389399.0,4877.0,860.4702202865593
728.0,1071.0,3729.0,6.0,393631.0,3427.0038121262364,387585.0,6046.0,859.1571451137446
729.0,1612.0,174.0,6.0,394467.0,3430.992632887477,388036.0,6431.0,859.8767353522247
730.0,2402.0,666.0,6.0,391979.0,3414.8682477154794,386212.0,5767.0,857.4841106399582
731.0,1309.0,1410.0,6.0,410185.0,3623.2915928782595,409784.0,401.0,880.0215906442296
732.0,1310.0,1425.0,6.0,410048.0,3620.009022176989,409413.0,635.0,879.7562162326561
733.0,2118.0,340.0,8.0,693008.0,4281.208286068325,860787.0,-167779.0,1059.906599658668
734.0,709.0,1273.0,6.0,393917.0,3438.6121757880014,388897.0,5020.0,860.002325578251
735.0,2216.0,1986.0,6.0,394271.0,3420.9559242887444,386901.0,7370.0,859.175767814712
736.0,1778.0,4225.0,6.0,396014.0,3424.954692233928,387353.0,8661.0,860.4231517108311
737.0,2096.0,154.0,6.0,394562.0,3421.1548679676093,386923.0,7639.0,859.3567361695607
738.0,2349.0,3660.0,6.0,394606.0,3417.742983875077,386537.0,8069.0,859.1827512235101
739.0,2425.0,2317.0,6.0,395066.0,3431.2612068539447,388066.0,7000.0,860.2406640004878
740.0,872.0,3698.0,6.0,396194.0,3434.454252899726,388427.0,7767.0,861.082458304662
741.0,1086.0,3940.0,6.0,395640.0,3435.5583903174256,388552.0,7088.0,860.825185505164
742.0,653.0,1023.0,6.0,393326.0,3431.589463924072,388103.0,5223.0,859.2479269686951
743.0,576.0,2764.0,6.0,395687.0,3429.968072941323,387920.0,7767.0,860.5260019313769
744.0,428.0,2824.0,6.0,399335.0,3454.895715903091,390739.0,8596.0,864.0943235550156
745.0,401.0,3392.0,6.0,394883.0,3429.729340526685,387893.0,6990.0,860.0447662767328
746.0,2354.0,3258.0,6.0,398049.0,3450.220539449767,390210.0,7839.0,863.0776326611644
747.0,1509.0,1145.0,6.0,397088.0,3477.804080524381,393330.0,3758.0,864.1267268173112
748.0,1379.0,1288.0,6.0,409565.0,3626.2359593254596,410117.0,-552.0,879.8374849936777
749.0,1501.0,1288.0,6.0,409520.0,3624.1868394331514,409885.0,-365.0,879.6948334507825
750.0,932.0,4453.0,6.0,393897.0,3436.3243234810557,388639.0,5258.0,859.856964849387
751.0,1380.0,1510.0,6.0,409204.0,3622.2172970123893,409663.0,-459.0,879.4026381584263
752.0,2057.0,1616.0,6.0,393371.0,3426.208037410777,387495.0,5876.0,858.9592539812352
753.0,460.0,2041.0,6.0,394876.0,3429.7392877106286,387894.0,6982.0,860.0412780791396
754.0,1933.0,2113.0,6.0,392930.0,3419.792103767385,386769.0,6161.0,858.32686081702
755.0,2352.0,2357.0,6.0,392213.0,3420.896241185085,386894.0,5319.0,857.9737758230143
756.0,399.0,3425.0,6.0,393725.0,3432.952228124296,388257.0,5468.0,859.5597710456208
757.0,505.0,3974.0,6.0,394783.0,3431.73867168322,388120.0,6663.0,860.1040634713918
758.0,1487.0,1510.0,6.0,410105.0,3627.8573503082084,410301.0,-196.0,880.236899930922
759.0,135.0,1789.0,6.0,392770.0,3418.896857212493,386668.0,6102.0,858.1812162940879
760.0,2163.0,1885.0,6.0,393512.0,3421.0951848639497,386916.0,6596.0,858.7421033115821
761.0,648.0,3114.0,6.0,419070.0,4153.45660268525,469744.0,-50674.0,914.6698858058027
762.0,2246.0,1328.0,6.0,412612.0,3697.6567400379477,418195.0,-5583.0,885.6302840350481
763.0,1284.0,1837.0,6.0,395522.0,3438.8409610186964,388923.0,6599.0,860.9483143603918
764.0,703.0,1903.0,6.0,400724.0,3454.8758215352045,390737.0,9987.0,864.8965256029186
765.0,2406.0,2455.0,6.0,394768.0,3428.257157303085,387726.0,7042.0,859.8918536653316
766.0,2101.0,905.0,6.0,397622.0,3446.9081271966666,389836.0,7786.0,862.6372354587993
767.0,648.0,2482.0,6.0,395076.0,3434.2752035887474,388407.0,6669.0,860.4225706012134
768.0,1043.0,3252.0,6.0,395629.0,3427.5011713233985,387641.0,7988.0,860.3481853296373
769.0,1709.0,3740.0,6.0,393013.0,3422.9553082613365,387127.0,5886.0,858.560423033813
770.0,1587.0,1389.0,15.0,2508603.0,7535.479249020139,5326516.0,-2817913.0,1807.2498443768088
771.0,2179.0,3986.0,6.0,392278.0,3418.329867727728,386604.0,5674.0,857.8612941495845
772.0,1522.0,1281.0,11.0,1356469.0,5793.021090498239,2202116.0,-845647.0,1392.424863322973
773.0,1059.0,2846.0,6.0,395687.0,3430.495273690315,387979.0,7708.0,860.556796498639
774.0,2199.0,4271.0,6.0,393141.0,3412.8390221910577,385983.0,7158.0,858.0425397379782
775.0,1549.0,3329.0,20.0,4300658.0,9392.598596855807,11803087.0,-7502429.0,2290.1757574474495
776.0,1216.0,3994.0,6.0,394773.0,3439.1791652727666,388962.0,5811.0,860.5329743827368
777.0,1310.0,1375.0,6.0,409633.0,3621.7597265510003,409611.0,22.0,879.6203726608428
778.0,940.0,2230.0,6.0,395649.0,3440.989552750437,389166.0,6483.0,861.1474902709756
779.0,1217.0,2991.0,6.0,393358.0,3420.528195379185,386852.0,6506.0,858.6192404086925
780.0,348.0,3810.0,6.0,397069.0,3435.9463304912124,388596.0,8473.0,861.6774338463321
781.0,613.0,3928.0,6.0,400471.0,3461.053022763959,391435.0,9036.0,865.109241656798
782.0,2195.0,3372.0,20.0,4330050.0,9404.127383046025,11817575.0,-7487525.0,2296.836084704348
783.0,1080.0,1701.0,6.0,395560.0,3444.063232588899,389514.0,6046.0,861.2752173376406
784.0,294.0,2303.0,6.0,395861.0,3429.2220341455795,387835.0,8026.0,860.5835229656677
785.0,383.0,528.0,6.0,397494.0,3437.0803094607422,388724.0,8770.0,861.9901391547353
786.0,1324.0,1506.0,17.0,3242632.0,8466.306880877031,7686731.0,-4444099.0,2023.3037339954672
787.0,1936.0,2068.0,6.0,391854.0,3421.7318046363175,386988.0,4866.0,857.8134995440442
788.0,689.0,2672.0,6.0,420890.0,4281.198338884382,484192.0,-63302.0,922.6499878068606
789.0,1397.0,1275.0,6.0,408207.0,3606.2222252316537,407854.0,353.0,877.9202697284077
790.0,1566.0,1402.0,6.0,407357.0,3605.6452885629456,407788.0,-431.0,877.4029860902002
791.0,1329.0,1674.0,6.0,395264.0,3454.239201762837,390665.0,4599.0,861.6971625809151
792.0,728.0,1856.0,6.0,393395.0,3425.561470454466,387421.0,5974.0,858.9353875583424
793.0,604.0,1947.0,6.0,395708.0,3430.992632887477,388036.0,7672.0,860.5980478713625
794.0,2201.0,1968.0,6.0,393345.0,3420.090519285682,386803.0,6542.0,858.5860469399674
795.0,1512.0,2957.0,6.0,393695.0,3422.895625157677,387120.0,6575.0,858.9540150671629
796.0,1472.0,1275.0,6.0,409167.0,3620.0885996485354,409422.0,-255.0,879.2599160657786
797.0,1365.0,1288.0,6.0,407818.0,3603.0291791858726,407493.0,325.0,877.5158118233539
798.0,1403.0,1632.0,6.0,416318.0,4020.452806180141,454702.0,-38384.0,905.8134465771636
799.0,1935.0,2226.0,6.0,391496.0,3420.0208889980795,386795.0,4701.0,857.5045189385302
800.0,2182.0,2686.0,13.0,1828220.0,6469.986640939616,3435104.0,-1606884.0,1574.3741613733375
801.0,2150.0,3164.0,6.0,393555.0,3430.117280700472,387937.0,5618.0,859.2950599183031
802.0,1322.0,1335.0,6.0,407910.0,3608.470288802827,408108.0,-198.0,877.8798323233084
803.0,1753.0,2278.0,6.0,396947.0,3432.633918238112,388221.0,8726.0,861.413373474083
